"avellaneda_sab_cuba" "bazan_various_spain" "carrasquilla_frutosDeMiTierra_colombia" "diaz_manuela_colombia" "galdos_trafalgar_spain" "hernandez_martinFierro_argentina" "isaacs_maria_colombia" "lizardi_periquilloFull_mexico" "marmol_amalia_argentina" "mitre_soledad_bolivia" "palacios_elAlferezReal_colombia" "samper_dolores_colombia"
"conseguir" 0 0.00632571085175697 0.00858221764503948 0.00118611298912334 0.00195198126097989 0 0 0.00594954783436459 0.00389414839301476 0 0.00120500801330329 0.0102806620746376
"corre" 0.00379218809252939 0 0.0071518480375329 0.00474445195649338 0.00390396252195979 0.00277192593413904 0 0.00148738695859115 0.00346146523823535 0 0.00120500801330329 0.0102806620746376
"corredores" 0 0 0.0071518480375329 0.00830279092386341 0 0 0.00557351465834355 0 0.000432683154779418 0.0047463097441739 0.0120500801330329 0.0051403310373188
"crímenes" 0.00379218809252939 0 0 0.00830279092386341 0 0.00277192593413904 0 0.010411708710138 0.00389414839301476 0 0 0
"cuidados" 0.0113765642775882 0.00316285542587848 0.00429110882251974 0.00593056494561672 0 0.00277192593413904 0.0222940586333742 0.00446216087577344 0.000865366309558836 0 0.00120500801330329 0
"desaparecido" 0.00948047023132347 0.00316285542587848 0.00143036960750658 0 0.00585594378293968 0 0.00557351465834355 0 0.00216341577389709 0 0.00723004807981973 0.0205613241492752
"director" 0.00189609404626469 0 0.00286073921501316 0.0154194688586035 0 0 0 0.010411708710138 0 0 0.00361502403990987 0
"duros" 0.0227531285551763 0.0126514217035139 0 0 0.00195198126097989 0.0138596296706952 0 0 0.00129804946433825 0.0047463097441739 0 0
"emociones" 0.0113765642775882 0.00316285542587848 0.00143036960750658 0.00237222597824669 0.00390396252195979 0 0.0111470293166871 0 0.000865366309558836 0.0189852389766956 0.00241001602660658 0.0205613241492752
"empleado" 0.00189609404626469 0.00632571085175697 0 0 0.00585594378293968 0 0 0 0.00822097994080894 0 0.00120500801330329 0
"encuentran" 0 0.00316285542587848 0.00572147843002632 0.00593056494561672 0 0.00277192593413904 0 0 0.00432683154779418 0.00949261948834781 0.00241001602660658 0.0051403310373188
"error" 0.00568828213879408 0.00948856627763545 0.00286073921501316 0.00237222597824669 0 0.00554385186827808 0 0.00594954783436459 0.00346146523823535 0.0047463097441739 0 0.0051403310373188
"espaldas" 0.00948047023132347 0.00316285542587848 0.00143036960750658 0.00355833896737003 0 0.00277192593413904 0.00557351465834355 0.00446216087577344 0.00302878208345593 0 0.00361502403990987 0.0051403310373188
"estaría" 0 0.00632571085175697 0.0071518480375329 0.00474445195649338 0 0 0.00557351465834355 0.00446216087577344 0.00432683154779418 0 0 0.0051403310373188
"expedición" 0 0.0189771325552709 0 0.00355833896737003 0.0117118875658794 0 0 0 0.0047595147025736 0 0 0
"faltar" 0 0.00632571085175697 0.00143036960750658 0 0.00585594378293968 0.0166315556048342 0 0.00892432175154688 0.00173073261911767 0.0047463097441739 0.00361502403990987 0
"franqueza" 0.00189609404626469 0.00316285542587848 0.00143036960750658 0.00355833896737003 0.00390396252195979 0.00277192593413904 0 0 0.00562488101213244 0 0.00482003205321315 0
"hagan" 0 0 0.00429110882251974 0.00237222597824669 0 0.00831577780241712 0 0.010411708710138 0.00389414839301476 0 0.00241001602660658 0
"impaciencia" 0.0113765642775882 0.00632571085175697 0 0 0.00585594378293968 0 0.0111470293166871 0 0.00432683154779418 0.0047463097441739 0.00120500801330329 0.0051403310373188
"inclinó" 0.0170648464163823 0.00316285542587848 0 0 0.00195198126097989 0 0.00557351465834355 0 0.00302878208345593 0.0047463097441739 0.00723004807981973 0
"indiferencia" 0.00758437618505878 0.0158142771293924 0.00429110882251974 0.00355833896737003 0.00390396252195979 0 0 0.00148738695859115 0.00129804946433825 0 0.00241001602660658 0.0154209931119564
"inquietud" 0.0170648464163823 0.00948856627763545 0 0.00118611298912334 0.00390396252195979 0 0 0 0.00432683154779418 0 0.00120500801330329 0
"interiores" 0.00189609404626469 0 0.00143036960750658 0 0 0 0.00557351465834355 0.00446216087577344 0.00822097994080894 0 0.00120500801330329 0
"lectores" 0.0113765642775882 0 0 0.00118611298912334 0.00390396252195979 0 0 0.00594954783436459 0.00432683154779418 0.0142389292325217 0 0
"levantando" 0.0113765642775882 0.00316285542587848 0.00286073921501316 0.00237222597824669 0.00195198126097989 0 0 0.00148738695859115 0.00432683154779418 0.0047463097441739 0.00120500801330329 0.0051403310373188
"leyendo" 0.00189609404626469 0 0.00286073921501316 0.00593056494561672 0.00195198126097989 0.00277192593413904 0.00557351465834355 0.00148738695859115 0.00173073261911767 0.0047463097441739 0.00964006410642631 0.0051403310373188
"libres" 0.00189609404626469 0 0 0.00830279092386341 0.00780792504391958 0 0 0.00446216087577344 0.00216341577389709 0 0.00723004807981973 0
"lleve" 0.00189609404626469 0 0.00286073921501316 0.00474445195649338 0.00390396252195979 0.00554385186827808 0 0.00148738695859115 0.0047595147025736 0 0.00361502403990987 0
"martin" 0 0 0.0071518480375329 0 0 0.0582104446169198 0 0 0 0 0 0
"merece" 0.00568828213879408 0 0 0.00355833896737003 0.00390396252195979 0.00554385186827808 0.00557351465834355 0.00446216087577344 0.00302878208345593 0.00949261948834781 0.00361502403990987 0
"moda" 0 0.0158142771293924 0.0071518480375329 0.00118611298912334 0.00585594378293968 0 0 0.00148738695859115 0.00129804946433825 0.0047463097441739 0.00723004807981973 0.0051403310373188
"ocultar" 0.00568828213879408 0.00316285542587848 0.00286073921501316 0 0 0 0.0222940586333742 0.00148738695859115 0.00259609892867651 0.00949261948834781 0.00361502403990987 0.0205613241492752
"ocupado" 0.00568828213879408 0.00316285542587848 0 0.00118611298912334 0.0156158500878392 0 0 0.00297477391718229 0.00346146523823535 0.0047463097441739 0.00241001602660658 0
"odio" 0.00189609404626469 0 0.00429110882251974 0.00474445195649338 0.00780792504391958 0 0 0.00297477391718229 0.00346146523823535 0 0.00120500801330329 0.0154209931119564
"ojalá" 0 0.00632571085175697 0.00286073921501316 0.00948890391298675 0 0 0 0.00446216087577344 0.00259609892867651 0.0047463097441739 0.00482003205321315 0
"origen" 0.00758437618505878 0 0 0 0.00585594378293968 0 0.00557351465834355 0.00148738695859115 0.00519219785735302 0.0047463097441739 0.00361502403990987 0.0051403310373188
"palidez" 0.00758437618505878 0.00948856627763545 0 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0 0.00649024732169127 0 0 0.0051403310373188
"pariente" 0.00758437618505878 0 0.00143036960750658 0.00118611298912334 0.00195198126097989 0 0 0.00594954783436459 0.00432683154779418 0.0047463097441739 0 0.0205613241492752
"paseos" 0.00189609404626469 0.00316285542587848 0 0.00355833896737003 0 0 0.00557351465834355 0.00446216087577344 0.00432683154779418 0.0142389292325217 0.00241001602660658 0.0102806620746376
"pata" 0 0 0.0071518480375329 0.0154194688586035 0.00195198126097989 0.0194034815389733 0 0 0 0 0 0
"perfecto" 0.00568828213879408 0.00316285542587848 0 0.00118611298912334 0.00585594378293968 0 0 0 0.00649024732169127 0 0.00361502403990987 0
"permanecer" 0.00379218809252939 0 0.00286073921501316 0.00118611298912334 0.00975990630489947 0 0 0.00148738695859115 0.00389414839301476 0.0047463097441739 0.00482003205321315 0.0051403310373188
"pobreza" 0.00379218809252939 0 0.00143036960750658 0.0106750169021101 0 0.0110877037365562 0.00557351465834355 0.00446216087577344 0 0.00949261948834781 0.00241001602660658 0.0102806620746376
"potro" 0 0 0 0 0.00195198126097989 0.0277192593413904 0 0 0.00216341577389709 0 0.0108450721197296 0.0051403310373188
"pretexto" 0.00189609404626469 0.00316285542587848 0.00143036960750658 0.00355833896737003 0 0 0 0.00594954783436459 0.00519219785735302 0.0047463097441739 0.00241001602660658 0.0051403310373188
"prudencia" 0.00568828213879408 0.00316285542587848 0.00286073921501316 0.00355833896737003 0.00195198126097989 0.0138596296706952 0 0.00594954783436459 0.00259609892867651 0 0.00120500801330329 0
"quedando" 0.00189609404626469 0 0.00429110882251974 0.00355833896737003 0.00195198126097989 0.0110877037365562 0 0 0.00519219785735302 0 0.00241001602660658 0
"queja" 0 0.0158142771293924 0 0.00237222597824669 0.00585594378293968 0.0110877037365562 0.00557351465834355 0.00297477391718229 0.00173073261911767 0.0047463097441739 0.00482003205321315 0
"recibí" 0.00379218809252939 0 0.00143036960750658 0 0.00390396252195979 0 0.00557351465834355 0 0.00259609892867651 0 0.00482003205321315 0.051403310373188
"recibía" 0.00379218809252939 0 0.00572147843002632 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0 0.00562488101213244 0 0.00241001602660658 0.0102806620746376
"riéndose" 0 0.00316285542587848 0 0.00474445195649338 0 0 0 0.00148738695859115 0.00822097994080894 0 0.00120500801330329 0
"roza" 0 0.00316285542587848 0 0.0272805987498369 0 0 0.00557351465834355 0 0.000432683154779418 0 0 0
"ruina" 0.00379218809252939 0 0 0.00118611298912334 0.00780792504391958 0.00277192593413904 0 0.00743693479295574 0.00562488101213244 0 0 0
"saco" 0 0.0158142771293924 0.0100125872525461 0.00355833896737003 0 0.0138596296706952 0 0.00297477391718229 0.000865366309558836 0 0.00241001602660658 0
"sed" 0.0113765642775882 0.00316285542587848 0.00143036960750658 0.0118611298912334 0 0.00277192593413904 0.00557351465834355 0.00148738695859115 0.000865366309558836 0.00949261948834781 0.00120500801330329 0
"sello" 0.0113765642775882 0 0 0 0 0 0 0 0.00778829678602953 0.00949261948834781 0 0
"señalado" 0.00758437618505878 0.00316285542587848 0.00286073921501316 0.00118611298912334 0.00195198126097989 0 0.0111470293166871 0.00446216087577344 0.00216341577389709 0.0047463097441739 0.00723004807981973 0
"sexo" 0.00379218809252939 0 0.00143036960750658 0.00237222597824669 0 0 0 0.00148738695859115 0.00389414839301476 0.0189852389766956 0.00723004807981973 0.0051403310373188
"tatita" 0 0 0 0 0 0 0 0.00148738695859115 0.0108170788694855 0 0 0
"tormento" 0.00568828213879408 0 0.00143036960750658 0.00474445195649338 0.00390396252195979 0.0194034815389733 0 0 0.000865366309558836 0.00949261948834781 0.00602504006651644 0
"tumba" 0.00568828213879408 0.00948856627763545 0.00143036960750658 0.00118611298912334 0 0.00554385186827808 0.0278675732917178 0 0.0047595147025736 0 0 0
"últimamente" 0.00379218809252939 0 0.00143036960750658 0.00118611298912334 0 0 0 0.010411708710138 0.00432683154779418 0 0.00120500801330329 0.0205613241492752
"vayan" 0 0.00316285542587848 0 0.00593056494561672 0.00390396252195979 0 0.00557351465834355 0.00446216087577344 0.00562488101213244 0 0.00120500801330329 0
"violencia" 0.00568828213879408 0 0.00429110882251974 0.00118611298912334 0.00390396252195979 0 0 0.00148738695859115 0.00302878208345593 0.0189852389766956 0.00602504006651644 0
"violento" 0.00568828213879408 0.00316285542587848 0.00143036960750658 0.00118611298912334 0.00585594378293968 0 0 0.00446216087577344 0.00389414839301476 0.00949261948834781 0.00241001602660658 0.0051403310373188
"vocación" 0 0.00316285542587848 0.00286073921501316 0.00118611298912334 0 0 0 0.010411708710138 0.00173073261911767 0 0.0132550881463362 0
"acababan" 0.00379218809252939 0 0.00143036960750658 0.00118611298912334 0 0 0.00557351465834355 0.00148738695859115 0.00605756416691185 0.0047463097441739 0.00482003205321315 0
"acercándose" 0.00568828213879408 0.00632571085175697 0 0.00474445195649338 0 0 0.00557351465834355 0 0.00562488101213244 0.0047463097441739 0.00120500801330329 0
"advertí" 0 0 0 0 0.0175678313488191 0 0 0.0223108043788672 0 0 0 0.0051403310373188
"algun" 0 0 0.00143036960750658 0 0 0.066526222419337 0 0 0 0 0 0
"asilo" 0.00379218809252939 0.0126514217035139 0 0.00355833896737003 0.00195198126097989 0 0 0.00297477391718229 0.00389414839301476 0.0047463097441739 0.00241001602660658 0.0051403310373188
"bailes" 0 0 0.00286073921501316 0.00830279092386341 0 0.00554385186827808 0.00557351465834355 0.00297477391718229 0.00259609892867651 0 0.00120500801330329 0.0205613241492752
"bajaba" 0.00379218809252939 0.00316285542587848 0.00286073921501316 0.00830279092386341 0 0.00277192593413904 0.0111470293166871 0 0.00173073261911767 0 0.00241001602660658 0.0205613241492752
"baúl" 0 0 0.0128733264675592 0.00237222597824669 0 0 0.00557351465834355 0.0118990956687292 0 0 0.00602504006651644 0
"brillantes" 0.0151687523701176 0.00948856627763545 0.00143036960750658 0.00118611298912334 0 0 0.00557351465834355 0.00594954783436459 0.00259609892867651 0 0 0.0051403310373188
"cadena" 0.00379218809252939 0 0 0.00355833896737003 0.00585594378293968 0.00277192593413904 0 0.00297477391718229 0.00389414839301476 0.0047463097441739 0.00120500801330329 0.0154209931119564
"cantando" 0.00189609404626469 0.0126514217035139 0.00286073921501316 0.00118611298912334 0 0.0304911852755294 0 0 0.000432683154779418 0 0.00120500801330329 0.0205613241492752
"carcajada" 0.00189609404626469 0.00632571085175697 0.0143036960750658 0 0 0 0 0.00148738695859115 0.0047595147025736 0 0 0
"cogió" 0 0.0158142771293924 0.0100125872525461 0.0106750169021101 0.00195198126097989 0 0 0.00148738695859115 0.000865366309558836 0 0 0
"cola" 0.00568828213879408 0.00632571085175697 0.00572147843002632 0.00118611298912334 0.00975990630489947 0.0138596296706952 0.00557351465834355 0.00297477391718229 0.000432683154779418 0 0.00120500801330329 0
"comisario" 0 0 0 0.00237222597824669 0 0.00554385186827808 0 0 0.00908634625036778 0 0 0
"conversar" 0 0 0 0.0106750169021101 0 0 0 0.00148738695859115 0.00173073261911767 0 0.0108450721197296 0.0102806620746376
"copas" 0.00189609404626469 0.00316285542587848 0.00286073921501316 0.00593056494561672 0 0.00277192593413904 0.0222940586333742 0 0.00346146523823535 0 0.00241001602660658 0.0051403310373188
"declaró" 0 0.0126514217035139 0.0100125872525461 0 0.00195198126097989 0.00554385186827808 0.00557351465834355 0.00297477391718229 0.000865366309558836 0.0047463097441739 0.00602504006651644 0
"dejaban" 0 0.00948856627763545 0.00286073921501316 0.00474445195649338 0.00585594378293968 0.00277192593413904 0 0.00148738695859115 0.00302878208345593 0 0.00361502403990987 0.0051403310373188
"des" 0.00189609404626469 0 0.0286073921501316 0 0 0 0 0 0 0.0047463097441739 0 0.0154209931119564
"diálogo" 0.00379218809252939 0.00316285542587848 0 0.00474445195649338 0.00780792504391958 0 0.00557351465834355 0 0.00432683154779418 0.00949261948834781 0.00120500801330329 0
"difunto" 0.00948047023132347 0.00316285542587848 0.00858221764503948 0 0.00195198126097989 0 0 0.0133864826273203 0.000432683154779418 0.0047463097441739 0 0.0051403310373188
"digna" 0.00948047023132347 0.00316285542587848 0 0.00474445195649338 0.00195198126097989 0 0.00557351465834355 0 0.00346146523823535 0.0047463097441739 0.00361502403990987 0.0051403310373188
"dulzura" 0.00568828213879408 0.00948856627763545 0.00143036960750658 0.00355833896737003 0 0 0 0.00148738695859115 0.00216341577389709 0.0237315487208695 0.00241001602660658 0.0102806620746376
"entero" 0.00568828213879408 0.00316285542587848 0.00286073921501316 0.00948890391298675 0 0 0 0.00148738695859115 0.00259609892867651 0 0.00361502403990987 0.0051403310373188
"entregado" 0.0113765642775882 0.00316285542587848 0 0 0.00390396252195979 0.00277192593413904 0 0.00297477391718229 0.00259609892867651 0.0142389292325217 0.00361502403990987 0.0051403310373188
"estará" 0.00189609404626469 0 0.00143036960750658 0 0.00195198126097989 0.00277192593413904 0 0.00148738695859115 0.00649024732169127 0.0047463097441739 0.00482003205321315 0
"ezcurra" 0 0 0 0 0 0 0 0 0.0108170788694855 0 0 0
"f" 0 0 0.0071518480375329 0 0.0331836814366582 0 0 0 0.00129804946433825 0 0 0
"fama" 0 0.00948856627763545 0.00429110882251974 0.00237222597824669 0.00585594378293968 0.00831577780241712 0 0.00594954783436459 0.000865366309558836 0 0.00482003205321315 0.0051403310373188
"filosofía" 0.00379218809252939 0 0.00143036960750658 0.00118611298912334 0 0 0 0.00297477391718229 0.00605756416691185 0 0.00241001602660658 0.0154209931119564
"formaban" 0.00948047023132347 0.00948856627763545 0 0.00355833896737003 0.00585594378293968 0.00277192593413904 0 0.00148738695859115 0.00216341577389709 0 0.00482003205321315 0
"fresco" 0.00568828213879408 0.00632571085175697 0.00286073921501316 0.00474445195649338 0.00195198126097989 0 0 0.00446216087577344 0.000865366309558836 0.0142389292325217 0.00361502403990987 0.0102806620746376
"fuimos" 0 0 0 0 0.00780792504391958 0.0110877037365562 0.00557351465834355 0.0193360304616849 0 0.0047463097441739 0.00241001602660658 0
"granada" 0 0 0 0.0213500338042202 0 0 0.00557351465834355 0.00148738695859115 0.000432683154779418 0 0.00482003205321315 0
"gratitud" 0.0189609404626469 0 0.00143036960750658 0.00118611298912334 0 0 0.0111470293166871 0.00594954783436459 0.00129804946433825 0 0.00120500801330329 0.0154209931119564
"gritaba" 0.00758437618505878 0 0.00143036960750658 0.00948890391298675 0 0.00554385186827808 0.00557351465834355 0.00446216087577344 0.00216341577389709 0 0 0.0051403310373188
"haberse" 0 0.00316285542587848 0.00143036960750658 0.00237222597824669 0.00780792504391958 0 0.00557351465834355 0.00446216087577344 0.00302878208345593 0.0047463097441739 0.00361502403990987 0.0102806620746376
"hiciese" 0.00568828213879408 0 0.00286073921501316 0.00355833896737003 0 0 0.0111470293166871 0.00148738695859115 0.0047595147025736 0.0047463097441739 0 0.0102806620746376
"horizonte" 0.00379218809252939 0.00632571085175697 0 0.00237222597824669 0.00390396252195979 0.00277192593413904 0.0111470293166871 0 0.0047595147025736 0.0047463097441739 0.00120500801330329 0.0051403310373188
"instrumento" 0 0.00316285542587848 0 0.00118611298912334 0 0.00554385186827808 0 0.00297477391718229 0.00346146523823535 0.0142389292325217 0.00723004807981973 0.0102806620746376
"jinetes" 0.00189609404626469 0 0.00286073921501316 0 0 0 0 0.00297477391718229 0.00649024732169127 0 0.00602504006651644 0
"juntas" 0 0 0.00286073921501316 0.00948890391298675 0.00390396252195979 0.00277192593413904 0.00557351465834355 0.00148738695859115 0.00173073261911767 0 0.00602504006651644 0.0051403310373188
"juro" 0.00379218809252939 0 0 0.00118611298912334 0.00390396252195979 0.0138596296706952 0 0.00148738695859115 0.0047595147025736 0 0.00120500801330329 0.0102806620746376
"ligeramente" 0.0132726583238529 0.00316285542587848 0.00429110882251974 0.00118611298912334 0 0 0.0111470293166871 0 0.00302878208345593 0 0.00361502403990987 0.0051403310373188
"locura" 0.00189609404626469 0.00316285542587848 0.0114429568600526 0 0 0 0.00557351465834355 0.00594954783436459 0.00173073261911767 0 0.00482003205321315 0.0102806620746376
"melancolía" 0.00758437618505878 0.00948856627763545 0 0.00355833896737003 0.00195198126097989 0 0.00557351465834355 0.00148738695859115 0.00302878208345593 0.00949261948834781 0 0.0154209931119564
"melancólico" 0.0113765642775882 0 0.00286073921501316 0.00237222597824669 0.00585594378293968 0 0.00557351465834355 0 0.00173073261911767 0.0189852389766956 0.00361502403990987 0
"modos" 0 0.00316285542587848 0.00286073921501316 0 0.0117118875658794 0.0138596296706952 0 0.00148738695859115 0.00346146523823535 0.0047463097441739 0.00120500801330329 0
"murmuró" 0.0151687523701176 0.0316285542587848 0 0.00237222597824669 0.00195198126097989 0 0 0 0 0.0047463097441739 0.00361502403990987 0
"oscuridad" 0.0208570345089116 0 0.00143036960750658 0.00118611298912334 0 0 0.00557351465834355 0 0.00346146523823535 0 0.00120500801330329 0.0102806620746376
"pasear" 0 0.00316285542587848 0.00286073921501316 0.00474445195649338 0.00390396252195979 0 0 0.00446216087577344 0.00432683154779418 0.00949261948834781 0.00120500801330329 0
"pedido" 0.00379218809252939 0.00948856627763545 0 0.00118611298912334 0 0 0 0 0.00302878208345593 0.0047463097441739 0.0120500801330329 0.0051403310373188
"pico" 0 0.00632571085175697 0.00858221764503948 0.00593056494561672 0.00195198126097989 0.0138596296706952 0 0.00297477391718229 0.000865366309558836 0 0.00241001602660658 0
"ponen" 0 0 0.00572147843002632 0.00711667793474006 0 0.00554385186827808 0.00557351465834355 0.00446216087577344 0.00302878208345593 0.0047463097441739 0.00120500801330329 0
"pos" 0.00189609404626469 0 0.00572147843002632 0.00474445195649338 0.00195198126097989 0 0 0.00148738695859115 0.00346146523823535 0 0.00602504006651644 0.0051403310373188
"protector" 0.0113765642775882 0 0.00143036960750658 0.00593056494561672 0.00195198126097989 0 0 0.00446216087577344 0.00259609892867651 0 0.00241001602660658 0.0051403310373188
"proyecto" 0.00189609404626469 0.00316285542587848 0.00429110882251974 0.00118611298912334 0.0156158500878392 0 0.0167205439750307 0.00446216087577344 0.000865366309558836 0 0.00241001602660658 0.0051403310373188
"pruebas" 0.00189609404626469 0 0 0 0 0.00277192593413904 0 0.00743693479295574 0.00562488101213244 0 0.00241001602660658 0.0154209931119564
"quito" 0 0 0.00286073921501316 0 0 0 0 0 0 0 0.0277151843059756 0
"rezar" 0 0 0.0071518480375329 0.00355833896737003 0.0136638688268593 0.00554385186827808 0 0.00148738695859115 0.000432683154779418 0 0.00723004807981973 0
"riquezas" 0.024649222601441 0.00316285542587848 0.00143036960750658 0 0.00390396252195979 0 0 0.00297477391718229 0.000865366309558836 0 0.00482003205321315 0
"satisfecho" 0.00379218809252939 0.00632571085175697 0.00858221764503948 0 0.00195198126097989 0.00277192593413904 0.00557351465834355 0.00892432175154688 0.000865366309558836 0 0.00361502403990987 0.0051403310373188
"sentidos" 0 0.0126514217035139 0 0 0.00585594378293968 0.00554385186827808 0 0.00148738695859115 0.00519219785735302 0.0047463097441739 0 0.0102806620746376
"serlo" 0.00948047023132347 0 0.00286073921501316 0 0 0 0 0.00892432175154688 0.0047595147025736 0 0.00120500801330329 0
"sinforiana" 0 0 0 0.0296528247280836 0 0 0 0 0 0 0 0
"socorro" 0 0 0.0071518480375329 0.00593056494561672 0.00390396252195979 0.00831577780241712 0 0.00892432175154688 0.00129804946433825 0 0.00120500801330329 0
"súbitamente" 0.00758437618505878 0.00316285542587848 0 0 0 0.00277192593413904 0 0 0.00778829678602953 0.0047463097441739 0 0
"techo" 0.00189609404626469 0.00632571085175697 0.00143036960750658 0.00474445195649338 0 0.00554385186827808 0.0111470293166871 0.00148738695859115 0.00129804946433825 0.0142389292325217 0.00602504006651644 0.0051403310373188
"término" 0.00568828213879408 0 0 0 0.00585594378293968 0 0.0111470293166871 0.00446216087577344 0.00346146523823535 0.0142389292325217 0.00361502403990987 0
"términos" 0.00189609404626469 0.00316285542587848 0.00143036960750658 0.00593056494561672 0.00780792504391958 0 0 0.00446216087577344 0.00259609892867651 0.0047463097441739 0.00361502403990987 0
"tomaron" 0.00379218809252939 0 0.00143036960750658 0.00355833896737003 0.00195198126097989 0.00277192593413904 0 0.00297477391718229 0.00346146523823535 0.0047463097441739 0.00723004807981973 0
"vanidad" 0.00758437618505878 0.0126514217035139 0.00429110882251974 0.00118611298912334 0.00195198126097989 0 0 0.00594954783436459 0.00259609892867651 0.0047463097441739 0 0.0051403310373188
"velo" 0.00948047023132347 0.00632571085175697 0 0 0.00195198126097989 0 0.00557351465834355 0.00148738695859115 0.00519219785735302 0 0.00361502403990987 0
"verdaderamente" 0.00189609404626469 0 0.00143036960750658 0.00474445195649338 0.00390396252195979 0 0 0.00594954783436459 0.00259609892867651 0.0047463097441739 0.00482003205321315 0.0102806620746376
"vidrios" 0 0.0126514217035139 0.00429110882251974 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0 0.00649024732169127 0 0 0
"vimos" 0 0 0 0 0.0292797189146984 0 0 0.00743693479295574 0.000865366309558836 0.0047463097441739 0.00241001602660658 0
"viveza" 0.00948047023132347 0.00632571085175697 0.0071518480375329 0.00355833896737003 0.00195198126097989 0 0 0.00446216087577344 0.00173073261911767 0 0.00241001602660658 0
"zapatos" 0 0.00316285542587848 0.00858221764503948 0.00355833896737003 0.00195198126097989 0 0 0.00446216087577344 0.00259609892867651 0 0.00482003205321315 0.0051403310373188
"abandono" 0.00568828213879408 0.00948856627763545 0.00286073921501316 0 0.00585594378293968 0 0.0111470293166871 0.00594954783436459 0.00173073261911767 0.0142389292325217 0 0
"agonía" 0.0170648464163823 0 0 0 0.00975990630489947 0 0.00557351465834355 0 0.00173073261911767 0.0047463097441739 0.00482003205321315 0
"alcázar" 0 0 0 0 0.0448955690025376 0 0 0 0 0 0.00120500801330329 0
"altar" 0.00189609404626469 0 0.00143036960750658 0.00118611298912334 0.00195198126097989 0.00277192593413904 0.00557351465834355 0.00297477391718229 0.00302878208345593 0.0142389292325217 0.00602504006651644 0.0051403310373188
"amargura" 0.0151687523701176 0.00316285542587848 0.00143036960750658 0.00118611298912334 0.00195198126097989 0.0138596296706952 0.0111470293166871 0 0 0.0237315487208695 0 0
"ambición" 0.0265453166477057 0 0 0 0.00195198126097989 0 0 0 0.00346146523823535 0 0 0.0051403310373188
"amenaza" 0.00758437618505878 0 0.00286073921501316 0.00355833896737003 0 0.00831577780241712 0.00557351465834355 0.00148738695859115 0.00302878208345593 0 0.00241001602660658 0.0051403310373188
"ángulo" 0 0.00316285542587848 0 0.00118611298912334 0 0 0 0 0.00865366309558836 0 0 0.0102806620746376
"anteriores" 0.00379218809252939 0.00316285542587848 0.00143036960750658 0 0.00195198126097989 0 0 0 0.00778829678602953 0.0047463097441739 0 0
"barro" 0 0.0158142771293924 0.00286073921501316 0.00711667793474006 0 0 0 0.00148738695859115 0.00216341577389709 0 0.00602504006651644 0
"borde" 0 0.0221399879811494 0 0 0.00390396252195979 0 0.00557351465834355 0.00148738695859115 0.00173073261911767 0.0189852389766956 0.00602504006651644 0
"bulto" 0.0151687523701176 0.00316285542587848 0 0.00355833896737003 0 0.00554385186827808 0 0.00148738695859115 0.00129804946433825 0 0.00361502403990987 0.0154209931119564
"burla" 0 0 0.0114429568600526 0.00118611298912334 0.00585594378293968 0 0 0.00446216087577344 0.00346146523823535 0 0 0.0051403310373188
"casarme" 0.00379218809252939 0 0 0 0 0 0 0.00743693479295574 0.000432683154779418 0 0.016870112186246 0.0102806620746376
"casita" 0 0.0126514217035139 0.00858221764503948 0.00355833896737003 0 0 0.0167205439750307 0 0.000432683154779418 0 0.00361502403990987 0.0205613241492752
"chaleco" 0 0 0.00286073921501316 0.00118611298912334 0.00195198126097989 0 0 0.00297477391718229 0.00562488101213244 0 0.00602504006651644 0
"churruca" 0 0 0 0 0.0468475502635175 0 0 0 0 0 0 0
"ciudades" 0.00568828213879408 0.00316285542587848 0 0.00237222597824669 0.00195198126097989 0 0 0.00892432175154688 0.00129804946433825 0.0047463097441739 0.00843505609312302 0
"cochero" 0 0.00316285542587848 0 0 0 0 0 0.00148738695859115 0.0095190294051472 0 0 0
"cocinera" 0 0 0.00858221764503948 0.00593056494561672 0.00195198126097989 0 0 0.00892432175154688 0.00173073261911767 0 0.00241001602660658 0
"cogido" 0.00379218809252939 0.00316285542587848 0.00572147843002632 0.0130472428803568 0.00390396252195979 0 0.00557351465834355 0.00148738695859115 0 0 0.00241001602660658 0
"comunicaciones" 0 0.00316285542587848 0 0.00118611298912334 0 0 0 0 0.0095190294051472 0 0 0
"concluida" 0 0 0 0.00118611298912334 0.00585594378293968 0.00277192593413904 0.0111470293166871 0.00446216087577344 0.00302878208345593 0.0047463097441739 0.00602504006651644 0.0051403310373188
"confieso" 0.00379218809252939 0.00316285542587848 0.00143036960750658 0.00118611298912334 0.00975990630489947 0.00554385186827808 0 0.00148738695859115 0.00216341577389709 0 0.00482003205321315 0.0102806620746376
"conmovido" 0.00758437618505878 0 0.00286073921501316 0 0.00195198126097989 0 0.0167205439750307 0.00148738695859115 0.000865366309558836 0.0332241682092173 0.00120500801330329 0.0154209931119564
"contesta" 0 0.00316285542587848 0.0228859137201053 0 0.00195198126097989 0 0 0 0.00173073261911767 0 0.00120500801330329 0.0051403310373188
"continuaba" 0.00568828213879408 0 0.00143036960750658 0.00237222597824669 0.00390396252195979 0 0 0.00148738695859115 0.00259609892867651 0 0.00843505609312302 0.0102806620746376
